OrderedDict([('DateTime', datetime.datetime(2020, 10, 21, 14, 31, 24, 447817)), ('pm1_cf', 35), ('pm25_cf', 66), ('pm10_cf', 78), ('pm1', 28), ('pm25', 48), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 0, 53, 40, 679047)), ('pm1_cf', 39), ('pm25_cf', 77), ('pm10_cf', 93), ('pm1', 30), ('pm25', 52), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 0, 55, 1, 400818)), ('pm1_cf', 37), ('pm25_cf', 66), ('pm10_cf', 83), ('pm1', 29), ('pm25', 48), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 0, 56, 22, 822009)), ('pm1_cf', 36), ('pm25_cf', 78), ('pm10_cf', 90), ('pm1', 28), ('pm25', 52), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 0, 57, 43, 452482)), ('pm1_cf', 35), ('pm25_cf', 78), ('pm10_cf', 94), ('pm1', 27), ('pm25', 52), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 0, 59, 4, 222321)), ('pm1_cf', 39), ('pm25_cf', 74), ('pm10_cf', 92), ('pm1', 30), ('pm25', 51), ('pm10', 70)])

OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 1, 45, 849618)), ('pm1_cf', 38), ('pm25_cf', 83), ('pm10_cf', 105), ('pm1', 29), ('pm25', 55), ('pm10', 75)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 3, 6, 57738)), ('pm1_cf', 37), ('pm25_cf', 81), ('pm10_cf', 89), ('pm1', 29), ('pm25', 53), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 4, 27, 825279)), ('pm1_cf', 35), ('pm25_cf', 71), ('pm10_cf', 81), ('pm1', 27), ('pm25', 49), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 5, 48, 947999)), ('pm1_cf', 35), ('pm25_cf', 71), ('pm10_cf', 92), ('pm1', 27), ('pm25', 49), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 7, 11, 2286)), ('pm1_cf', 38), ('pm25_cf', 86), ('pm10_cf', 99), ('pm1', 29), ('pm25', 56), ('pm10', 73)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 8, 31, 730494)), ('pm1_cf', 38), ('pm25_cf', 75), ('pm10_cf', 91), ('pm1', 29), ('pm25', 51), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 9, 53, 153070)), ('pm1_cf', 37), ('pm25_cf', 76), ('pm10_cf', 90), ('pm1', 28), ('pm25', 51), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 11, 15, 114514)), ('pm1_cf', 33), ('pm25_cf', 71), ('pm10_cf', 87), ('pm1', 27), ('pm25', 49), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 12, 37, 335189)), ('pm1_cf', 35), ('pm25_cf', 67), ('pm10_cf', 91), ('pm1', 28), ('pm25', 48), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 13, 58, 661642)), ('pm1_cf', 33), ('pm25_cf', 66), ('pm10_cf', 79), ('pm1', 27), ('pm25', 47), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 15, 20, 499659)), ('pm1_cf', 36), ('pm25_cf', 77), ('pm10_cf', 94), ('pm1', 28), ('pm25', 52), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 16, 41, 471148)), ('pm1_cf', 33), ('pm25_cf', 70), ('pm10_cf', 84), ('pm1', 27), ('pm25', 49), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 18, 3, 851006)), ('pm1_cf', 31), ('pm25_cf', 67), ('pm10_cf', 74), ('pm1', 26), ('pm25', 48), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 19, 26, 306147)), ('pm1_cf', 31), ('pm25_cf', 68), ('pm10_cf', 80), ('pm1', 26), ('pm25', 49), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 20, 47, 634246)), ('pm1_cf', 34), ('pm25_cf', 70), ('pm10_cf', 82), ('pm1', 28), ('pm25', 50), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 22, 10, 590059)), ('pm1_cf', 33), ('pm25_cf', 71), ('pm10_cf', 84), ('pm1', 27), ('pm25', 50), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 23, 33, 121575)), ('pm1_cf', 32), ('pm25_cf', 68), ('pm10_cf', 75), ('pm1', 26), ('pm25', 48), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 24, 55, 560280)), ('pm1_cf', 33), ('pm25_cf', 68), ('pm10_cf', 84), ('pm1', 27), ('pm25', 49), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 26, 19, 72567)), ('pm1_cf', 34), ('pm25_cf', 68), ('pm10_cf', 85), ('pm1', 28), ('pm25', 49), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 27, 41, 442102)), ('pm1_cf', 33), ('pm25_cf', 67), ('pm10_cf', 81), ('pm1', 27), ('pm25', 48), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 29, 4, 305303)), ('pm1_cf', 35), ('pm25_cf', 71), ('pm10_cf', 78), ('pm1', 28), ('pm25', 50), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 30, 27, 26047)), ('pm1_cf', 33), ('pm25_cf', 72), ('pm10_cf', 87), ('pm1', 27), ('pm25', 50), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 31, 50, 30322)), ('pm1_cf', 32), ('pm25_cf', 65), ('pm10_cf', 80), ('pm1', 27), ('pm25', 48), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 33, 13, 375726)), ('pm1_cf', 31), ('pm25_cf', 64), ('pm10_cf', 78), ('pm1', 26), ('pm25', 47), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 34, 36, 529371)), ('pm1_cf', 36), ('pm25_cf', 74), ('pm10_cf', 79), ('pm1', 28), ('pm25', 51), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 36, 0, 159951)), ('pm1_cf', 32), ('pm25_cf', 64), ('pm10_cf', 84), ('pm1', 27), ('pm25', 47), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 37, 24, 3793)), ('pm1_cf', 30), ('pm25_cf', 67), ('pm10_cf', 74), ('pm1', 25), ('pm25', 48), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 38, 48, 479708)), ('pm1_cf', 35), ('pm25_cf', 72), ('pm10_cf', 80), ('pm1', 28), ('pm25', 50), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 40, 12, 403383)), ('pm1_cf', 34), ('pm25_cf', 72), ('pm10_cf', 84), ('pm1', 28), ('pm25', 50), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 41, 35, 626645)), ('pm1_cf', 34), ('pm25_cf', 70), ('pm10_cf', 87), ('pm1', 28), ('pm25', 50), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 42, 59, 533448)), ('pm1_cf', 32), ('pm25_cf', 65), ('pm10_cf', 73), ('pm1', 27), ('pm25', 48), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 44, 24, 926325)), ('pm1_cf', 36), ('pm25_cf', 76), ('pm10_cf', 96), ('pm1', 28), ('pm25', 52), ('pm10', 71)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 45, 49, 411366)), ('pm1_cf', 37), ('pm25_cf', 79), ('pm10_cf', 104), ('pm1', 29), ('pm25', 53), ('pm10', 74)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 47, 13, 704021)), ('pm1_cf', 35), ('pm25_cf', 75), ('pm10_cf', 89), ('pm1', 28), ('pm25', 51), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 48, 39, 190381)), ('pm1_cf', 36), ('pm25_cf', 75), ('pm10_cf', 89), ('pm1', 28), ('pm25', 51), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 50, 3, 461535)), ('pm1_cf', 35), ('pm25_cf', 71), ('pm10_cf', 88), ('pm1', 28), ('pm25', 50), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 51, 28, 231591)), ('pm1_cf', 34), ('pm25_cf', 71), ('pm10_cf', 96), ('pm1', 28), ('pm25', 50), ('pm10', 71)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 52, 54, 186116)), ('pm1_cf', 34), ('pm25_cf', 77), ('pm10_cf', 98), ('pm1', 27), ('pm25', 51), ('pm10', 71)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 54, 19, 523681)), ('pm1_cf', 32), ('pm25_cf', 72), ('pm10_cf', 82), ('pm1', 26), ('pm25', 50), ('pm10', 65)])

OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 57, 11, 268192)), ('pm1_cf', 33), ('pm25_cf', 67), ('pm10_cf', 83), ('pm1', 27), ('pm25', 48), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 1, 58, 36, 796741)), ('pm1_cf', 33), ('pm25_cf', 71), ('pm10_cf', 92), ('pm1', 27), ('pm25', 50), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 0, 2, 831804)), ('pm1_cf', 39), ('pm25_cf', 82), ('pm10_cf', 90), ('pm1', 30), ('pm25', 54), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 1, 29, 259375)), ('pm1_cf', 37), ('pm25_cf', 72), ('pm10_cf', 84), ('pm1', 29), ('pm25', 50), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 2, 55, 293061)), ('pm1_cf', 39), ('pm25_cf', 80), ('pm10_cf', 97), ('pm1', 30), ('pm25', 53), ('pm10', 72)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 4, 21, 663121)), ('pm1_cf', 38), ('pm25_cf', 69), ('pm10_cf', 81), ('pm1', 29), ('pm25', 49), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 5, 48, 326170)), ('pm1_cf', 33), ('pm25_cf', 65), ('pm10_cf', 76), ('pm1', 27), ('pm25', 47), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 7, 14, 264270)), ('pm1_cf', 34), ('pm25_cf', 72), ('pm10_cf', 92), ('pm1', 28), ('pm25', 50), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 8, 40, 688440)), ('pm1_cf', 36), ('pm25_cf', 79), ('pm10_cf', 89), ('pm1', 28), ('pm25', 53), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 10, 6, 292399)), ('pm1_cf', 36), ('pm25_cf', 70), ('pm10_cf', 78), ('pm1', 28), ('pm25', 50), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 11, 32, 664900)), ('pm1_cf', 33), ('pm25_cf', 66), ('pm10_cf', 79), ('pm1', 27), ('pm25', 48), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 13, 0, 596860)), ('pm1_cf', 38), ('pm25_cf', 73), ('pm10_cf', 89), ('pm1', 29), ('pm25', 51), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 14, 27, 403167)), ('pm1_cf', 36), ('pm25_cf', 76), ('pm10_cf', 89), ('pm1', 28), ('pm25', 52), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 15, 54, 281275)), ('pm1_cf', 35), ('pm25_cf', 75), ('pm10_cf', 88), ('pm1', 28), ('pm25', 51), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 17, 20, 876971)), ('pm1_cf', 37), ('pm25_cf', 79), ('pm10_cf', 95), ('pm1', 29), ('pm25', 53), ('pm10', 71)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 18, 48, 96928)), ('pm1_cf', 35), ('pm25_cf', 77), ('pm10_cf', 91), ('pm1', 27), ('pm25', 51), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 20, 15, 100583)), ('pm1_cf', 38), ('pm25_cf', 72), ('pm10_cf', 81), ('pm1', 29), ('pm25', 50), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 21, 43, 439180)), ('pm1_cf', 33), ('pm25_cf', 71), ('pm10_cf', 81), ('pm1', 27), ('pm25', 50), ('pm10', 65)])

OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 24, 39, 973613)), ('pm1_cf', 33), ('pm25_cf', 70), ('pm10_cf', 81), ('pm1', 27), ('pm25', 49), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 26, 8, 968187)), ('pm1_cf', 38), ('pm25_cf', 78), ('pm10_cf', 91), ('pm1', 29), ('pm25', 52), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 27, 37, 459288)), ('pm1_cf', 37), ('pm25_cf', 80), ('pm10_cf', 98), ('pm1', 29), ('pm25', 53), ('pm10', 72)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 29, 5, 186776)), ('pm1_cf', 38), ('pm25_cf', 76), ('pm10_cf', 94), ('pm1', 29), ('pm25', 51), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 30, 34, 213442)), ('pm1_cf', 37), ('pm25_cf', 79), ('pm10_cf', 90), ('pm1', 29), ('pm25', 53), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 32, 3, 406679)), ('pm1_cf', 39), ('pm25_cf', 79), ('pm10_cf', 93), ('pm1', 30), ('pm25', 53), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 33, 31, 935592)), ('pm1_cf', 37), ('pm25_cf', 75), ('pm10_cf', 95), ('pm1', 29), ('pm25', 51), ('pm10', 71)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 35, 1, 424659)), ('pm1_cf', 37), ('pm25_cf', 76), ('pm10_cf', 88), ('pm1', 29), ('pm25', 52), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 36, 29, 853921)), ('pm1_cf', 39), ('pm25_cf', 79), ('pm10_cf', 92), ('pm1', 29), ('pm25', 52), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 37, 58, 696121)), ('pm1_cf', 37), ('pm25_cf', 79), ('pm10_cf', 91), ('pm1', 29), ('pm25', 53), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 39, 27, 382543)), ('pm1_cf', 34), ('pm25_cf', 74), ('pm10_cf', 92), ('pm1', 28), ('pm25', 51), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 40, 56, 568174)), ('pm1_cf', 35), ('pm25_cf', 69), ('pm10_cf', 80), ('pm1', 28), ('pm25', 49), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 42, 25, 262741)), ('pm1_cf', 39), ('pm25_cf', 79), ('pm10_cf', 91), ('pm1', 29), ('pm25', 52), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 43, 54, 509865)), ('pm1_cf', 34), ('pm25_cf', 71), ('pm10_cf', 89), ('pm1', 28), ('pm25', 50), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 45, 23, 711907)), ('pm1_cf', 36), ('pm25_cf', 73), ('pm10_cf', 89), ('pm1', 28), ('pm25', 51), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 46, 53, 233127)), ('pm1_cf', 38), ('pm25_cf', 76), ('pm10_cf', 99), ('pm1', 29), ('pm25', 51), ('pm10', 72)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 48, 22, 287120)), ('pm1_cf', 36), ('pm25_cf', 79), ('pm10_cf', 95), ('pm1', 28), ('pm25', 52), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 49, 51, 825558)), ('pm1_cf', 38), ('pm25_cf', 78), ('pm10_cf', 90), ('pm1', 29), ('pm25', 52), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 51, 21, 653565)), ('pm1_cf', 39), ('pm25_cf', 78), ('pm10_cf', 100), ('pm1', 30), ('pm25', 52), ('pm10', 73)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 52, 51, 198264)), ('pm1_cf', 38), ('pm25_cf', 77), ('pm10_cf', 89), ('pm1', 29), ('pm25', 52), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 54, 21, 175566)), ('pm1_cf', 35), ('pm25_cf', 76), ('pm10_cf', 87), ('pm1', 27), ('pm25', 51), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 55, 51, 173186)), ('pm1_cf', 38), ('pm25_cf', 82), ('pm10_cf', 95), ('pm1', 29), ('pm25', 54), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 57, 20, 710369)), ('pm1_cf', 36), ('pm25_cf', 75), ('pm10_cf', 97), ('pm1', 28), ('pm25', 51), ('pm10', 72)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 2, 58, 51, 805811)), ('pm1_cf', 37), ('pm25_cf', 80), ('pm10_cf', 107), ('pm1', 29), ('pm25', 53), ('pm10', 75)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 0, 21, 895558)), ('pm1_cf', 37), ('pm25_cf', 77), ('pm10_cf', 92), ('pm1', 28), ('pm25', 51), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 1, 52, 510130)), ('pm1_cf', 37), ('pm25_cf', 76), ('pm10_cf', 88), ('pm1', 29), ('pm25', 52), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 3, 25, 263895)), ('pm1_cf', 37), ('pm25_cf', 73), ('pm10_cf', 96), ('pm1', 29), ('pm25', 51), ('pm10', 71)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 4, 56, 499980)), ('pm1_cf', 39), ('pm25_cf', 79), ('pm10_cf', 89), ('pm1', 29), ('pm25', 52), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 6, 28, 918269)), ('pm1_cf', 37), ('pm25_cf', 71), ('pm10_cf', 86), ('pm1', 29), ('pm25', 50), ('pm10', 67)])

OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 9, 34, 367631)), ('pm1_cf', 35), ('pm25_cf', 68), ('pm10_cf', 85), ('pm1', 27), ('pm25', 48), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 11, 7, 200812)), ('pm1_cf', 36), ('pm25_cf', 76), ('pm10_cf', 86), ('pm1', 28), ('pm25', 50), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 12, 39, 909060)), ('pm1_cf', 35), ('pm25_cf', 72), ('pm10_cf', 84), ('pm1', 28), ('pm25', 50), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 14, 13, 91902)), ('pm1_cf', 33), ('pm25_cf', 67), ('pm10_cf', 89), ('pm1', 27), ('pm25', 48), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 15, 45, 577408)), ('pm1_cf', 38), ('pm25_cf', 77), ('pm10_cf', 99), ('pm1', 29), ('pm25', 52), ('pm10', 72)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 17, 18, 213530)), ('pm1_cf', 38), ('pm25_cf', 75), ('pm10_cf', 88), ('pm1', 29), ('pm25', 51), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 18, 51, 349254)), ('pm1_cf', 34), ('pm25_cf', 72), ('pm10_cf', 92), ('pm1', 28), ('pm25', 50), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 20, 23, 576269)), ('pm1_cf', 37), ('pm25_cf', 72), ('pm10_cf', 90), ('pm1', 29), ('pm25', 50), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 21, 55, 848479)), ('pm1_cf', 33), ('pm25_cf', 63), ('pm10_cf', 78), ('pm1', 27), ('pm25', 47), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 23, 29, 321127)), ('pm1_cf', 35), ('pm25_cf', 71), ('pm10_cf', 81), ('pm1', 28), ('pm25', 50), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 25, 1, 547178)), ('pm1_cf', 37), ('pm25_cf', 77), ('pm10_cf', 91), ('pm1', 29), ('pm25', 52), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 26, 35, 292869)), ('pm1_cf', 33), ('pm25_cf', 68), ('pm10_cf', 83), ('pm1', 27), ('pm25', 49), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 28, 9, 966317)), ('pm1_cf', 37), ('pm25_cf', 78), ('pm10_cf', 90), ('pm1', 29), ('pm25', 52), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 29, 42, 812390)), ('pm1_cf', 33), ('pm25_cf', 73), ('pm10_cf', 89), ('pm1', 27), ('pm25', 50), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 31, 16, 597486)), ('pm1_cf', 37), ('pm25_cf', 76), ('pm10_cf', 87), ('pm1', 29), ('pm25', 52), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 32, 49, 736001)), ('pm1_cf', 32), ('pm25_cf', 68), ('pm10_cf', 79), ('pm1', 26), ('pm25', 48), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 34, 23, 350640)), ('pm1_cf', 35), ('pm25_cf', 71), ('pm10_cf', 90), ('pm1', 28), ('pm25', 50), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 35, 58, 647703)), ('pm1_cf', 38), ('pm25_cf', 69), ('pm10_cf', 85), ('pm1', 29), ('pm25', 50), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 37, 33, 795215)), ('pm1_cf', 35), ('pm25_cf', 77), ('pm10_cf', 91), ('pm1', 28), ('pm25', 52), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 39, 6, 855824)), ('pm1_cf', 35), ('pm25_cf', 77), ('pm10_cf', 90), ('pm1', 28), ('pm25', 52), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 40, 42, 643320)), ('pm1_cf', 36), ('pm25_cf', 72), ('pm10_cf', 96), ('pm1', 28), ('pm25', 50), ('pm10', 71)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 42, 18, 704966)), ('pm1_cf', 34), ('pm25_cf', 68), ('pm10_cf', 84), ('pm1', 28), ('pm25', 49), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 43, 54, 949055)), ('pm1_cf', 34), ('pm25_cf', 73), ('pm10_cf', 80), ('pm1', 28), ('pm25', 51), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 45, 29, 706743)), ('pm1_cf', 37), ('pm25_cf', 73), ('pm10_cf', 86), ('pm1', 29), ('pm25', 51), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 47, 3, 125592)), ('pm1_cf', 33), ('pm25_cf', 72), ('pm10_cf', 89), ('pm1', 27), ('pm25', 50), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 48, 39, 708411)), ('pm1_cf', 32), ('pm25_cf', 68), ('pm10_cf', 82), ('pm1', 26), ('pm25', 48), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 50, 17, 10320)), ('pm1_cf', 37), ('pm25_cf', 78), ('pm10_cf', 97), ('pm1', 29), ('pm25', 52), ('pm10', 72)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 51, 54, 125954)), ('pm1_cf', 32), ('pm25_cf', 69), ('pm10_cf', 78), ('pm1', 26), ('pm25', 49), ('pm10', 63)])

OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 55, 8, 579694)), ('pm1_cf', 33), ('pm25_cf', 68), ('pm10_cf', 80), ('pm1', 27), ('pm25', 48), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 56, 45, 352384)), ('pm1_cf', 36), ('pm25_cf', 79), ('pm10_cf', 98), ('pm1', 28), ('pm25', 53), ('pm10', 72)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 58, 22, 534508)), ('pm1_cf', 37), ('pm25_cf', 72), ('pm10_cf', 91), ('pm1', 29), ('pm25', 50), ('pm10', 69)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 3, 59, 59, 923645)), ('pm1_cf', 34), ('pm25_cf', 65), ('pm10_cf', 82), ('pm1', 28), ('pm25', 48), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 4, 1, 38, 190426)), ('pm1_cf', 33), ('pm25_cf', 67), ('pm10_cf', 80), ('pm1', 27), ('pm25', 48), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 4, 3, 16, 572775)), ('pm1_cf', 34), ('pm25_cf', 70), ('pm10_cf', 85), ('pm1', 27), ('pm25', 49), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 4, 4, 54, 735476)), ('pm1_cf', 34), ('pm25_cf', 73), ('pm10_cf', 93), ('pm1', 28), ('pm25', 51), ('pm10', 70)])
OrderedDict([('DateTime', datetime.datetime(2020, 10, 22, 4, 6, 32, 396437)), ('pm1_cf', 35), ('pm25_cf', 72), ('pm10_cf', 99), ('pm1', 28), ('pm25', 50), ('pm10', 72)])
